ensembl_gene_id,likelihood.posi,likelihood.null,likelihood,pval,FDR
ENSSHAG00000001052,-4765.92597,-4790.731108,49.6102759999994,1.87528896092323e-12,1.82250088908386e-11
ENSSHAG00000001055,-16298.798252,-16457.764143,317.931782,4.08703537311562e-71,1.21618495459998e-68
ENSSHAG00000001057,-5471.612374,-5471.612374,0,1,1
ENSSHAG00000001059,-6687.37633,-6733.088429,91.4241980000006,1.15949850857553e-21,2.48140622605771e-20
ENSSHAG00000001060,-8102.412328,-8135.150952,65.4772479999992,5.87887666471773e-16,7.9174785081511e-15
ENSSHAG00000001062,-3342.603816,-3371.906155,58.6046780000006,1.92757612859271e-14,2.24728045290594e-13
ENSSHAG00000001063,-5733.513262,-5735.430604,3.83468399999947,0.0502024534055711,0.158202285088963
ENSSHAG00000001066,-29797.865824,-29797.865824,0,1,1
ENSSHAG00000001067,-2805.616936,-2857.545947,103.858022,2.1734600980483e-24,5.63566479365304e-23
ENSSHAG00000001068,-1092.482917,-1092.482917,0,1,1
ENSSHAG00000001069,-7126.40297,-7126.40297,0,1,1
ENSSHAG00000001071,-1631.842387,-1631.842387,0,1,1
ENSSHAG00000001076,-5084.154722,-5084.154722,0,1,1
ENSSHAG00000001078,-3107.926827,-3121.272805,26.6919560000006,2.38612808851065e-07,1.39224224324025e-06
ENSSHAG00000001085,-6752.05256,-6777.048078,49.9910359999994,1.5444995561939e-12,1.51041904955488e-11
ENSSHAG00000001088,-3997.598695,-4004.277663,13.3579359999994,0.000257331361298503,0.00112058965641911
ENSSHAG00000001091,-1714.439892,-1732.183154,35.4865239999999,2.56821229277094e-09,1.82165251050234e-08
ENSSHAG00000001094,-3942.996623,-3942.996627,7.99999997980194e-06,0.997743244677665,1
ENSSHAG00000001102,-3315.5711,-3315.5711,0,1,1
ENSSHAG00000001106,-3289.270381,-3289.270381,0,1,1
ENSSHAG00000001107,-17551.938392,-17551.938394,4.00000135414302e-06,0.998404231672128,1
ENSSHAG00000001108,-6428.924924,-6429.169332,0.488816000000952,0.484455935595993,1
ENSSHAG00000001117,-2019.380385,-2010.99919,-16.7623899999999,1,1
ENSSHAG00000001118,-3515.560111,-3515.56011,-1.99999976757681e-06,1,1
ENSSHAG00000001119,-4124.947609,-4124.947609,0,1,1
ENSSHAG00000001123,-4639.508025,-4639.508025,0,1,1
ENSSHAG00000001124,-1506.156454,-1506.156454,0,1,1
ENSSHAG00000001125,-2567.291699,-2580.737311,26.891224,2.15234003683041e-07,1.26528437348572e-06
ENSSHAG00000001126,-2071.543454,-2071.543454,0,1,1
ENSSHAG00000001130,-6074.434622,-6085.387004,21.9047640000008,2.86521735669088e-06,1.51094879847775e-05
ENSSHAG00000001132,-6183.44637,-6219.188235,71.4837299999999,2.79553800338413e-17,4.33481810996215e-16
ENSSHAG00000001133,-17029.193442,-17029.193442,0,1,1
ENSSHAG00000001134,-7444.246115,-7525.463419,162.434608,3.32460544357169e-37,1.98043148912744e-35
ENSSHAG00000001140,-3547.263124,-3547.263124,0,1,1
ENSSHAG00000001145,-4806.806304,-4806.806304,0,1,1
ENSSHAG00000001147,-2534.28727,-2534.287271,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000001149,-4194.208289,-4194.208289,0,1,1
ENSSHAG00000001150,-4828.255035,-4828.699442,0.888813999999911,0.34579890509938,0.914859169333626
ENSSHAG00000001155,-3816.258178,-3825.965443,19.41453,1.05203606774409e-05,5.24256250983476e-05
ENSSHAG00000001161,-4145.46155,-4145.46155,0,1,1
ENSSHAG00000001170,-3261.056806,-3261.056806,0,1,1
ENSSHAG00000001176,-1342.724624,-1342.724624,0,1,1
ENSSHAG00000001178,-3353.071119,-3353.071144,4.99999996463885e-05,0.994358151199918,1
ENSSHAG00000001179,-3057.313073,-3057.313073,0,1,1
ENSSHAG00000001181,-3933.725109,-3957.261164,47.0721100000001,6.84224264684757e-12,6.27858653453017e-11
ENSSHAG00000001186,-2602.162869,-2602.162869,0,1,1
ENSSHAG00000001187,-5156.903094,-5157.346175,0.886161999998876,0.346519493048892,0.916377618308306
ENSSHAG00000001188,-3070.395639,-3070.395639,0,1,1
ENSSHAG00000001194,-7289.378974,-7291.068756,3.37956399999894,0.0660095149643768,0.203901858137613
ENSSHAG00000001196,-4298.411341,-4298.54554,0.268398000000161,0.604408437340074,1
ENSSHAG00000001198,-5157.485407,-5160.642268,6.31372199999896,0.0119807069126594,0.0417321279248655
ENSSHAG00000001203,-11038.466126,-11038.466127,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000001205,-4802.57592,-4802.57592,0,1,1
ENSSHAG00000001207,-4753.516927,-4778.832817,50.6317800000015,1.11426076316188e-12,1.09826743044142e-11
ENSSHAG00000001210,-5362.533047,-5362.533047,0,1,1
ENSSHAG00000001211,-2559.47388,-2559.47388,0,1,1
ENSSHAG00000001213,-3953.969751,-3953.969751,0,1,1
ENSSHAG00000001214,-1563.344377,-1563.344377,0,1,1
ENSSHAG00000001219,-6406.91829,-6406.91829,0,1,1
ENSSHAG00000001220,-7915.719275,-7944.581936,57.7253219999984,3.01397731670244e-14,3.46219563457235e-13
ENSSHAG00000001222,-4482.239863,-4516.178049,67.8763720000006,1.74074700117039e-16,2.45551422354713e-15
ENSSHAG00000001235,-4954.560633,-4963.14887,17.1764739999999,3.40628795689254e-05,0.000161379025342088
ENSSHAG00000001236,-2251.660516,-2303.087587,102.854142,3.60754374268565e-24,9.23915608526338e-23
ENSSHAG00000001239,-10459.296828,-10459.296828,0,1,1
ENSSHAG00000001240,-4453.881593,-4453.881593,0,1,1
ENSSHAG00000001241,-2821.776259,-2821.776259,0,1,1
ENSSHAG00000001242,-4369.80015,-4369.80015,0,1,1
ENSSHAG00000001252,-7098.338716,-7208.71146,220.745488,6.21977782657993e-50,7.19766511820333e-48
ENSSHAG00000001254,-5535.024942,-5540.319762,10.5896400000001,0.00113723119277676,0.00457896760545232
ENSSHAG00000001264,-1249.471498,-1249.471526,5.59999998586136e-05,0.994029234413293,1
ENSSHAG00000001266,-3477.690559,-3477.690559,0,1,1
ENSSHAG00000001271,-5667.947439,-5667.947439,0,1,1
ENSSHAG00000001274,-14618.234629,-14618.234629,0,1,1
ENSSHAG00000001275,-3108.456877,-3117.64293,18.3721059999998,1.81698564809114e-05,8.88446268773201e-05
ENSSHAG00000001276,-5475.579234,-5517.163361,83.1682540000002,7.53582629662054e-20,1.43134889141586e-18
ENSSHAG00000001279,-5943.06374,-5982.805182,79.4828840000009,4.86421032825987e-19,8.75978396002765e-18
ENSSHAG00000001280,-3466.126193,-3466.126417,0.000447999999778403,0.983113227909993,1
ENSSHAG00000001281,-1443.225783,-1443.225783,0,1,1
ENSSHAG00000001290,-8870.203062,-8870.203062,0,1,1
ENSSHAG00000001293,-1958.150115,-1958.150115,0,1,1
ENSSHAG00000001294,-8481.88441,-8481.88441,0,1,1
ENSSHAG00000001295,-2430.413215,-2430.413215,0,1,1
ENSSHAG00000001297,-1896.782986,-1896.782986,0,1,1
ENSSHAG00000001303,-13272.967541,-13294.298481,42.6618799999997,6.50680432136086e-11,5.37844182595027e-10
ENSSHAG00000001304,-4973.062892,-4994.849852,43.5739200000007,4.08243534395876e-11,3.47563194337852e-10
ENSSHAG00000001306,-5481.922544,-5488.283622,12.7221559999998,0.000361348948086515,0.00155087196194549
ENSSHAG00000001310,-2559.313993,-2559.313993,0,1,1
ENSSHAG00000001313,-3281.919827,-3281.919829,3.99999953515362e-06,0.998404232034963,1
ENSSHAG00000001315,-3582.753665,-3583.997569,2.48780799999986,0.11473141833912,0.337868347408653
ENSSHAG00000001316,-3103.647996,-3087.479893,-32.3362059999999,1,1
ENSSHAG00000001318,-2893.479293,-2890.274755,-6.40907599999991,1,1
ENSSHAG00000001322,-2154.299316,-2154.299315,-1.99999976757681e-06,1,1
ENSSHAG00000001324,-890.774046,-890.774046,0,1,1
ENSSHAG00000001325,-4538.235635,-4538.748781,1.02629200000047,0.311031164160729,0.833104905632403
ENSSHAG00000001329,-2450.461504,-2450.461504,0,1,1
ENSSHAG00000001333,-6448.185905,-6468.714022,41.0562339999997,1.47911634884171e-10,1.17745198266393e-09
ENSSHAG00000001340,-1194.616442,-1194.616442,0,1,1
ENSSHAG00000001343,-10280.332656,-10280.332672,3.19999999192078e-05,0.995486507409289,1
ENSSHAG00000001344,-3327.460053,-3327.460054,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000001345,-1685.050852,-1685.050852,0,1,1
ENSSHAG00000001352,-1969.153576,-1969.153576,0,1,1
ENSSHAG00000001355,-746.887968,-746.887968,0,1,1
ENSSHAG00000001357,-628.45906,-628.45906,0,1,1
ENSSHAG00000001358,-3066.776461,-3066.776461,0,1,1
ENSSHAG00000001361,-3053.838433,-3053.838433,0,1,1
ENSSHAG00000001366,-5242.421958,-5246.672663,8.50141000000076,0.0035487137665932,0.0134562574802433
ENSSHAG00000001369,-3667.420559,-3667.462513,0.0839079999996102,0.772069645502584,1
ENSSHAG00000001380,-1350.09209,-1350.09209,0,1,1
ENSSHAG00000001383,-10424.838536,-10424.838535,-1.9999970390927e-06,1,1
ENSSHAG00000001385,-4186.745273,-4186.745273,0,1,1
ENSSHAG00000001388,-2472.506078,-2472.506078,0,1,1
ENSSHAG00000001394,-1126.988854,-1126.988854,0,1,1
ENSSHAG00000001397,-1671.996603,-1671.996603,0,1,1
ENSSHAG00000001399,-7630.519949,-7630.519949,0,1,1
ENSSHAG00000001402,-4676.242298,-4686.971523,21.4584500000001,3.61579095451011e-06,1.88922054136569e-05
ENSSHAG00000001404,-4738.653528,-4775.4465,73.5859440000004,9.63483496332688e-18,1.54776564745063e-16
ENSSHAG00000001409,-6607.519928,-6614.910261,14.7806660000006,0.000120767371428195,0.000545285624317043
ENSSHAG00000001411,-4671.33407,-4671.33407,0,1,1
ENSSHAG00000001412,-1865.813862,-1866.338181,1.04863800000021,0.305820976316633,0.821614480224694
ENSSHAG00000001413,-2246.828912,-2246.828912,0,1,1
ENSSHAG00000001416,-1272.1509,-1272.1509,0,1,1
ENSSHAG00000001419,-7299.889992,-7299.890007,2.99999992421363e-05,0.995629828183701,1
ENSSHAG00000001425,-3248.312042,-3248.312042,0,1,1
ENSSHAG00000001426,-3276.221159,-3279.44727,6.45222199999989,0.0110813667979784,0.0389030680452624
ENSSHAG00000001435,-4995.320792,-4995.320792,0,1,1
ENSSHAG00000001444,-6977.596931,-6977.596932,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000001452,-1276.277673,-1276.277673,0,1,1
ENSSHAG00000001453,-1211.087633,-1232.614412,43.0535579999996,5.32616679974297e-11,4.46754581632132e-10
ENSSHAG00000001455,-3368.301237,-3370.795102,4.98772999999983,0.0255276757838718,0.0844673235881765
ENSSHAG00000001460,-5231.992072,-5231.992072,0,1,1
ENSSHAG00000001468,-3552.873777,-3552.873777,0,1,1
ENSSHAG00000001472,-2268.423339,-2268.423339,0,1,1
ENSSHAG00000001473,-2815.492473,-2815.492473,0,1,1
ENSSHAG00000001476,-6647.204934,-6647.336932,0.263995999999679,0.607388044706721,1
ENSSHAG00000001477,-5834.281362,-5941.140517,213.71831,2.12162678550279e-48,2.20967429710116e-46
ENSSHAG00000001478,-1419.364095,-1443.15219,47.5761900000002,5.29071868191956e-12,4.94935644361008e-11
ENSSHAG00000001484,-3698.039911,-3698.82939,1.57895800000006,0.208910849037514,0.579442474760508
ENSSHAG00000001486,-5806.103523,-5806.78165,1.35625400000026,0.244187752575108,0.669854813802391
ENSSHAG00000001489,-2324.725881,-2327.250278,5.04879400000027,0.0246430848117438,0.0817815384963288
ENSSHAG00000001492,-4057.156405,-4056.334105,-1.64460000000054,1,1
ENSSHAG00000001497,-5524.937973,-5524.937502,-0.000942000000577536,1,1
ENSSHAG00000001499,-2137.794896,-2137.794916,3.99999998990097e-05,0.994953768603895,1
ENSSHAG00000001504,-3946.893068,-3946.893068,0,1,1
ENSSHAG00000001506,-2476.127781,-2482.125548,11.9955339999997,0.00053328193418534,0.00225319730001636
ENSSHAG00000001514,-4522.157203,-4522.157203,0,1,1
ENSSHAG00000001515,-3901.782446,-3922.665338,41.7657839999993,1.02888285655977e-10,8.33915560394555e-10
ENSSHAG00000001519,-2704.15588,-2704.15588,0,1,1
ENSSHAG00000001523,-2216.295383,-2216.295383,0,1,1
ENSSHAG00000001524,-2281.14506,-2289.837918,17.3857160000007,3.05110333297601e-05,0.000145544616242497
ENSSHAG00000001528,-2995.481786,-2995.481786,0,1,1
ENSSHAG00000001529,-5113.203297,-5113.148589,-0.109415999999328,1,1
ENSSHAG00000001532,-2077.796932,-2084.677374,13.7608839999994,0.000207614379877084,0.000915583810763514
ENSSHAG00000001533,-1514.850572,-1514.850572,0,1,1
ENSSHAG00000001542,-8609.692917,-8702.683852,185.98187,2.39579835302447e-42,1.87141798850624e-40
ENSSHAG00000001544,-4499.385582,-4499.385582,0,1,1
ENSSHAG00000001545,-1010.772572,-1010.772572,0,1,1
ENSSHAG00000001549,-2214.741446,-2214.741446,0,1,1
ENSSHAG00000001552,-6783.899002,-6822.322564,76.8471239999999,1.84717024844906e-18,3.17114474795554e-17
ENSSHAG00000001554,-1320.618484,-1320.618484,0,1,1
ENSSHAG00000001555,-1195.442914,-1195.442914,0,1,1
ENSSHAG00000001557,-5094.220928,-5171.315847,154.189838,2.10495070599492e-35,1.06941763916766e-33
ENSSHAG00000001558,-4984.759828,-4984.762345,0.00503399999979592,0.943437002516715,1
ENSSHAG00000001559,-1863.572057,-1882.217643,37.2911719999997,1.01744131002503e-09,7.48879946566125e-09
ENSSHAG00000001562,-5353.811044,-5360.223354,12.8246199999994,0.000342087977755527,0.00147529867011338
ENSSHAG00000001565,-2241.684709,-2241.684709,0,1,1
ENSSHAG00000001567,-7582.915111,-7582.91511,-2.00000067707151e-06,1,1
ENSSHAG00000001570,-2122.908179,-2122.908178,-1.99999976757681e-06,1,1
ENSSHAG00000001572,-4438.843055,-4438.843055,0,1,1
ENSSHAG00000001573,-2529.877066,-2561.49154,63.2289479999999,1.84023955463485e-15,2.36132586794932e-14
ENSSHAG00000001575,-6248.223452,-6287.994454,79.542003999999,4.72081489488706e-19,8.55083254439108e-18
ENSSHAG00000001580,-1058.988565,-1058.988565,0,1,1
ENSSHAG00000001581,-6196.813341,-6196.827162,0.0276419999991049,0.867953260538685,1
ENSSHAG00000001582,-3346.898048,-3347.436367,1.07663799999955,0.29945087760928,0.805886534961407
ENSSHAG00000001585,-7423.274327,-7423.274326,-2.00000067707151e-06,1,1
ENSSHAG00000001587,-15130.484948,-15213.98763,167.005364000001,3.33624685388071e-38,2.10587945352531e-36
ENSSHAG00000001593,-3456.072418,-3469.634829,27.1248219999998,1.90733148989275e-07,1.12975492704642e-06
ENSSHAG00000001595,-2759.156492,-2783.040379,47.7677739999999,4.79814460181307e-12,4.52241412017041e-11
ENSSHAG00000001599,-4723.901329,-4723.901329,0,1,1
ENSSHAG00000001607,-2927.585031,-2965.7569,76.3437379999996,2.38345998218942e-18,4.05837641109039e-17
ENSSHAG00000001609,-4418.465825,-4418.465825,0,1,1
ENSSHAG00000001610,-4716.050068,-4716.050068,0,1,1
ENSSHAG00000001615,-23240.656634,-23240.656635,2.00000067707151e-06,0.998871621018033,1
ENSSHAG00000001619,-4476.043298,-4476.043298,0,1,1
ENSSHAG00000001623,-1835.552968,-1835.552968,0,1,1
ENSSHAG00000001626,-3311.161506,-3311.161506,0,1,1
ENSSHAG00000001633,-1537.28949,-1538.508545,2.43811000000005,0.118418828158989,0.347907502193476
ENSSHAG00000001634,-3318.277926,-3318.277926,0,1,1
ENSSHAG00000001638,-11604.53662,-11610.183671,11.2941019999998,0.000777536999817067,0.00323060419671333
ENSSHAG00000001640,-3238.73944,-3303.03018,128.581480000001,8.37380669800727e-30,3.00735161240502e-28
ENSSHAG00000001642,-8964.236466,-9028.55267,128.632407999998,8.16167608889598e-30,2.94811062887347e-28
ENSSHAG00000001646,-2690.867594,-2691.707642,1.68009600000005,0.194911696861538,0.544967871896085
ENSSHAG00000001648,-3054.244921,-3055.085612,1.68138199999976,0.194740918405368,0.544734108825042
ENSSHAG00000001652,-3961.44423,-3961.44423,0,1,1
ENSSHAG00000001653,-5119.389378,-5123.883701,8.98864599999979,0.00271662214625282,0.0104855909771056
ENSSHAG00000001661,-3010.169162,-3010.169162,0,1,1
ENSSHAG00000001663,-5244.500321,-5244.500321,0,1,1
ENSSHAG00000001665,-5674.322714,-5674.322714,0,1,1
ENSSHAG00000001675,-2454.110172,-2454.110172,0,1,1
ENSSHAG00000001678,-2836.897848,-2837.243422,0.691147999999885,0.405774177659292,1
ENSSHAG00000001680,-3258.44215,-3272.196811,27.5093219999999,1.56339143516517e-07,9.33999338274107e-07
ENSSHAG00000001686,-4256.6027,-4256.6027,0,1,1
ENSSHAG00000001690,-1744.657107,-1744.657107,0,1,1
ENSSHAG00000001693,-1603.440816,-1603.440817,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000001696,-2432.881198,-2432.914613,0.0668299999997544,0.796009481743795,1
ENSSHAG00000001698,-1362.982759,-1362.982759,0,1,1
ENSSHAG00000001709,-2170.837055,-2176.85729,12.0404699999999,0.000520578439523938,0.00220250146823635
ENSSHAG00000001710,-7255.073019,-7316.787296,123.428554,1.12360139088849e-28,3.79534329279036e-27
ENSSHAG00000001712,-4947.485213,-4966.718417,38.4664080000002,5.57042765910107e-10,4.18384644732242e-09
ENSSHAG00000001713,-4581.567378,-4586.869799,10.6048420000006,0.00112791895590639,0.00454733261642517
ENSSHAG00000001714,-2972.414691,-2997.385749,49.9421160000002,1.5834905113063e-12,1.54613003205517e-11
ENSSHAG00000001715,-3642.544713,-3642.544713,0,1,1
ENSSHAG00000001716,-2608.533609,-2608.533609,0,1,1
ENSSHAG00000001717,-13151.586953,-13151.586953,0,1,1
ENSSHAG00000001720,-3876.541897,-3876.541897,0,1,1
ENSSHAG00000001723,-3708.256678,-3708.256678,0,1,1
ENSSHAG00000001726,-2554.156001,-2554.156001,0,1,1
ENSSHAG00000001728,-3066.614058,-3067.035606,0.843095999999605,0.358512811915113,0.94529390787238
ENSSHAG00000001731,-3369.814914,-3371.256749,2.88367000000017,0.0894818671654111,0.269221082290156
ENSSHAG00000001733,-4837.299909,-4903.680322,132.760826,1.01987322057503e-30,3.86253803355962e-29
ENSSHAG00000001739,-4759.399993,-4759.845179,0.890371999999843,0.345376519354766,0.914435633800507
ENSSHAG00000001744,-3372.636936,-3377.57604,9.87820800000009,0.00167247744513608,0.00658972985791636
ENSSHAG00000001746,-8992.939743,-8995.723477,5.56746799999746,0.0182972006950752,0.0617715867874258
ENSSHAG00000001748,-3853.974856,-3853.974856,0,1,1
ENSSHAG00000001751,-1242.439223,-1242.439223,0,1,1
ENSSHAG00000001752,-6586.152185,-6586.152226,8.20000004750909e-05,0.992774946727756,1
ENSSHAG00000001757,-1351.214079,-1351.214079,0,1,1
ENSSHAG00000001758,-2385.962522,-2390.293279,8.66151400000035,0.00325001150258786,0.0123912885171882
ENSSHAG00000001759,-4702.370944,-4704.73043,4.71897199999876,0.0298315723659406,0.097754323919645
ENSSHAG00000001762,-7814.490897,-7815.905969,2.83014400000138,0.0925100642020833,0.277663492410576
ENSSHAG00000001768,-2804.853651,-2804.873667,0.0400319999998828,0.841418027299749,1
ENSSHAG00000001769,-4805.184236,-4883.003945,155.639418000001,1.0149932030844e-35,5.32999371939028e-34
ENSSHAG00000001770,-2355.983896,-2372.503516,33.0392400000001,9.03175020448402e-09,6.08183265385998e-08
ENSSHAG00000001775,-6228.658351,-6228.65835,-2.00000067707151e-06,1,1
ENSSHAG00000001776,-2773.887219,-2776.291064,4.80768999999964,0.0283330007287906,0.0928924037535219
ENSSHAG00000001777,-2358.724671,-2359.611045,1.77274800000032,0.183042357728152,0.514775739623413
ENSSHAG00000001789,-2680.322664,-2680.322663,-1.99999976757681e-06,1,1
ENSSHAG00000001793,-2050.277503,-2072.750525,44.9460440000003,2.02538972858635e-11,1.77762084465395e-10
ENSSHAG00000001796,-4092.153632,-4096.722469,9.13767400000052,0.00250399229512127,0.00970685350633551
ENSSHAG00000001797,-7869.501741,-7881.978002,24.9525219999996,5.87596152773091e-07,3.31997139121071e-06
ENSSHAG00000001802,-3124.806759,-3124.806759,0,1,1
ENSSHAG00000001805,-4259.551934,-4278.111816,37.1197639999991,1.11092016463406e-09,8.14805177088998e-09
ENSSHAG00000001809,-4952.307604,-4953.226304,1.83740000000034,0.175255989104148,0.495330020765182
ENSSHAG00000001811,-6628.333339,-6628.333339,0,1,1
ENSSHAG00000001813,-3687.895711,-3702.480346,29.1692699999994,6.63228129003926e-08,4.07123043039837e-07
ENSSHAG00000001814,-3180.750212,-3180.750212,0,1,1
ENSSHAG00000001815,-3165.072712,-3174.853228,19.5610319999996,9.74364446534278e-06,4.87494269527038e-05
ENSSHAG00000001817,-1411.045947,-1411.045948,1.99999976757681e-06,0.998871621274596,1
ENSSHAG00000001820,-2177.091313,-2188.973716,23.7648060000001,1.08854764830806e-06,6.0038254671466e-06
ENSSHAG00000001821,-2274.206637,-2288.186824,27.9603740000002,1.23825326599755e-07,7.46175955565928e-07
ENSSHAG00000001827,-1549.217328,-1577.372002,56.3093480000002,6.19203370969316e-14,6.83639905510116e-13
ENSSHAG00000001830,-2107.628663,-2107.628822,0.000318000000333996,0.985772434142188,1
ENSSHAG00000001836,-1855.09798,-1870.630504,31.0650479999999,2.49524319177656e-08,1.60090089377944e-07
ENSSHAG00000001839,-6115.142043,-6115.142043,0,1,1
ENSSHAG00000001841,-4041.335024,-4041.335024,0,1,1
ENSSHAG00000001849,-4660.668178,-4660.668178,0,1,1
ENSSHAG00000001851,-3006.284629,-3016.793964,21.0186699999995,4.54829569862456e-06,2.35674127866541e-05
ENSSHAG00000001852,-5590.359307,-5618.233991,55.7493680000007,8.23247382563093e-14,8.94690938023786e-13
ENSSHAG00000001853,-3047.489139,-3047.489141,4.00000044464832e-06,0.998404231853545,1
ENSSHAG00000001854,-2523.443349,-2523.451608,0.0165179999994507,0.897735595067411,1
ENSSHAG00000001862,-1512.624662,-1512.624662,0,1,1
ENSSHAG00000001863,-2892.1493,-2892.1493,0,1,1
ENSSHAG00000001864,-3204.069557,-3204.069557,0,1,1
ENSSHAG00000001866,-4211.692157,-4211.692157,0,1,1
